,Children,Age,Income,Churn,Tenure,Bandwidth_GB_Year
2029,1,53,45693.25,1,7.178731,1421.45141
2030,3,20,25686.47,0,3.434965,782.5670721
2031,4,85,3640.46,0,11.93639,1399.828665
2032,3,28,68631.52,0,2.155733,411.9057225
2033,3,68,55306.54,0,4.600655,733.0007061
2034,7,18,32058.65,1,7.376158,1669.828557
2035,8,82,98366.83,0,4.573172,939.7724617
2036,0,28,10533.21,1,7.231407,1388.550492
2037,0,29,68487.6,1,9.84106,1501.582551
2038,1,54,10879.84,0,6.204958,717.4865643
2039,4,67,29149.35,0,8.962444,1172.296779
2040,0,28,20185.24,0,23.24675,2309.357899
2041,1,84,43121.53,0,8.716735,783.3606694
2042,1,68,53952.59,1,11.71454,1757.837077
2043,0,34,37794.12,1,3.08799,884.8222735
2044,1,21,101907.8,1,2.051002,845.0925039
2045,1,44,24218.05,0,25.17478,2341.106117
2046,0,54,32075.69,1,19.50558,2077.919709
2047,0,30,12429.48,0,6.645141,1350.573202
2048,0,48,39939.55,0,7.793232,1297.061633
2049,1,51,34531.07,1,13.37596,1670.352435
2050,4,60,14646.58,1,11.5352,1680.552794
2051,0,50,630.24,0,6.025694,892.5309234
2052,2,87,48476.58,1,2.051657,1187.716662
2053,1,44,7591.68,0,8.082833,980.4160232
2054,1,82,9829.71,0,2.654262,500.6893216
2055,2,29,6923.8,0,2.104985,626.494018
2056,3,23,99291.94,0,16.59389,2130.220399
2057,4,44,18610.56,0,31.32024,3022.776148
2058,1,68,22745.33,0,21.03542,1784.938558
2059,2,75,14987.31,1,3.465896,1206.219227
2060,2,31,54531.53,1,12.4962,2193.26463
2061,4,78,22067.94,0,13.63369,1554.801608
2062,0,64,10440.87,0,11.75027,1485.647596
2063,4,46,38257.1,0,10.32943,1400.209666
2064,1,23,8626.93,0,8.333131,1187.710162
2065,1,77,41169.69,1,9.602383,1968.75769
2066,3,63,51251.22,0,22.37984,2146.833629
2067,0,32,53267.14,0,9.061231,1172.004801
2068,0,42,47320.46,0,2.402087,561.6005724
2069,1,46,67172.04,0,12.85483,1918.333346
2070,3,55,15872.85,1,5.430488,1045.733553
2071,1,60,26385.01,0,5.26792,592.6545248
2072,1,36,30575.77,1,6.799748,965.3809411
2073,0,49,127881.0,0,8.954573,967.4628508
2074,2,26,52199.89,0,2.499923,843.6406855
2075,4,32,44236.12,0,8.084289,1315.312803
2076,5,67,48112.75,0,7.978289,832.638565
2077,8,67,16944.5,1,11.61721,1671.56323
2078,1,36,60384.01,0,26.27061,2405.424259
2079,1,68,116572.3,1,9.881597,1366.505082
2080,3,67,10516.36,1,4.969544,1345.940597
2081,2,67,41867.94,0,14.86711,1415.406657
2082,0,52,16827.22,1,12.47887,1558.262612
2083,2,77,86877.95,1,2.958575,531.0770713
2084,1,36,45268.54,1,9.955486,1557.295826
2085,1,48,60555.18,1,17.08264,2160.951234
2086,0,25,21951.91,1,12.12823,1464.752497
2087,3,63,15468.51,0,9.832835,1583.398883
2088,1,19,10120.05,1,3.737401,1010.521133
2089,0,39,2715.32,0,4.791566,1085.979242
2090,4,44,100861.7,0,22.04122,2261.179586
2091,2,47,27938.89,0,6.86392,1128.042592
2092,0,71,41676.3,1,5.855847,768.3006696
2093,8,19,48821.75,0,3.744207,978.3026986
2094,8,70,29246.74,0,7.809364,1572.631084
2095,1,72,61915.61,1,30.1778,2978.208092
2096,5,34,115414.9,1,5.66162,1478.422099
2097,4,76,38228.16,1,11.50316,2050.942844
2098,3,30,17492.71,1,6.818283,1280.44084
2099,1,60,19410.35,1,10.48149,1679.924727
2100,4,59,4425.26,0,5.459489,773.1752584
2101,0,60,13909.89,1,6.363764,845.9832801
2102,1,55,53954.51,0,12.03582,1337.343299
2103,0,36,65731.64,0,11.07943,1522.482247
2104,0,57,13929.56,1,13.0511,1571.238893
2105,1,49,41181.43,1,18.381,1943.652184
2106,1,83,30997.05,1,11.87278,1464.845197
2107,5,77,53235.48,1,8.182907,1178.372362
2108,3,29,34098.95,0,6.765777,978.9249944
2109,1,62,38302.75,1,12.31839,1821.920781
2110,1,84,34604.65,1,5.173292,1366.649837
2111,3,44,23646.52,1,6.23273,912.4311552
2112,3,37,101807.8,1,4.252913,995.5630984
2113,7,19,48531.85,1,10.99952,1794.594938
2114,5,78,103435.7,1,7.831744,1016.19707
2115,4,83,7521.18,1,8.944195,1231.728594
2116,4,41,6740.05,0,19.72758,2426.091797
2117,2,23,78026.55,1,5.003409,1106.910603
2118,3,53,9790.18,1,11.53174,1840.767702
2119,4,67,40978.57,1,14.29414,1838.646452
2120,0,88,83234.64,0,28.28911,2461.030222
2121,2,77,29681.02,0,27.98865,2679.775265
2122,1,43,66031.23,0,15.2109,1875.199655
2123,1,73,146782.3,0,1.577215,575.972228
2124,3,45,31486.98,0,16.85088,1661.330631
2125,3,57,21482.85,0,16.6564,1770.955679
2126,4,36,42345.0,1,8.275832,2019.213435
2127,0,69,40134.85,1,1.789614,568.2599017
2128,8,30,54713.59,0,5.943865,1039.286045
2129,3,44,68269.35,1,11.4255,1452.597026
2130,0,25,22823.11,1,29.35795,3232.873635
2131,3,31,61362.22,1,3.543665,1121.849069
2132,1,64,36887.34,1,1.75453,713.7053321
2133,3,48,50354.57,0,19.87069,2472.105638
2134,4,31,14048.76,1,9.637159,1639.666431
2135,0,22,67252.64,1,7.658218,1417.62647
2136,1,57,35925.24,1,2.465822,809.8918631
2137,1,23,25895.26,0,8.353798,1117.452708
2138,1,52,31637.52,1,9.37017,1428.317482
2139,3,69,84810.48,0,3.362461,545.9811422
2140,3,61,18708.42,0,8.394454,1566.320356
2141,1,84,68822.79,1,2.432366,688.0396207
2142,6,54,64945.46,1,4.044068,694.3512691
2143,0,67,50160.82,1,13.17391,1179.636227
2144,1,40,22622.48,1,1.375567,840.8676674
2145,8,37,53358.81,1,24.34252,3276.40737
2146,1,29,30303.35,1,2.301376,1408.898779
2147,2,23,27135.0,0,16.64818,1923.285458
2148,1,36,21345.51,0,4.564096,1113.404715
2149,8,76,22626.3,1,5.29727,1326.549878
2150,1,87,36532.31,1,5.099454,1362.860416
2151,1,51,42912.49,0,6.03955,685.3879681
2152,1,25,4855.88,0,4.749684,982.9569892
2153,0,40,30543.93,0,21.61867,1871.706612
2154,8,30,19284.89,1,15.51194,2196.073405
2155,4,19,44107.0,0,1.319201,646.5215872
2156,2,21,32849.77,0,8.66647,1094.644005
2157,0,65,4795.94,1,2.748652,840.6246629
2158,0,51,44034.11,1,2.830635,753.4677251
2159,1,86,55836.3,1,5.423869,1179.381802
2160,1,52,7321.37,1,12.09638,2028.886621
2161,1,68,70673.64,0,7.117565,1133.237154
2162,1,89,62998.7,1,6.575242,727.0646246
2163,0,18,60751.35,1,9.951059,1539.085061
2164,2,33,26284.13,1,7.890163,1291.871722
2165,3,58,64117.45,0,1.230987,394.202773
2166,3,65,23691.5,1,1.650984,1328.483312
2167,1,86,17274.61,1,5.237873,1249.287563
2168,0,80,52089.36,0,17.13556,1693.253857
2169,1,86,44186.7,1,3.708394,883.6816755
2170,0,44,102090.5,1,5.582839,1146.224262
2171,8,45,39569.58,0,16.02992,1806.59355
2172,0,53,4033.46,1,3.523461,1173.915894
2173,2,35,11970.69,1,7.535729,965.7588051
2174,0,60,18205.32,1,9.759887,1175.631327
2175,2,71,26012.53,0,30.7698,2744.394944
2176,0,70,27386.37,0,12.43721,1980.207923
2177,0,46,24728.28,0,6.739405,1344.476361
2178,1,64,47079.18,1,3.383778,762.0564475
2179,10,44,38310.04,0,4.632153,945.5166208
2180,6,21,35022.32,0,1.900671,516.253628
2181,3,26,27252.38,1,6.074592,1197.913731
2182,0,75,72603.49,0,16.04075,1321.951163
2183,0,81,1179.53,1,21.58352,1988.072662
2184,4,27,78989.36,1,10.46977,1341.803325
2185,4,75,36649.03,0,11.00764,1835.301769
2186,4,19,65762.88,0,17.55138,2484.205678
2187,1,47,42200.98,0,7.675218,1515.545459
2188,0,81,3456.77,1,8.907101,1641.698648
2189,1,43,9011.25,1,4.275019,827.7165459
2190,0,83,104548.7,1,4.836004,786.6024394
2191,0,22,36224.99,0,7.109947,1245.2646
2192,1,59,52409.75,1,17.98438,2197.871959
2193,4,81,42530.46,1,2.918826,1263.539898
2194,0,81,25761.05,1,2.180679,805.2602253
2195,2,26,61145.59,0,2.201845,482.1944216
2196,1,67,91825.37,0,4.418468,985.5470101
2197,3,19,44080.0,0,4.798977,746.7953574
2198,1,24,18445.73,1,14.1687,2031.234186
2199,9,82,30801.14,0,4.927273,1075.114258
2200,1,26,45814.19,0,10.7285,1469.569398
2201,0,80,49276.44,0,4.028152,558.7166007
2202,1,89,98189.95,1,26.74209,3121.880615
2203,8,19,24364.42,1,4.029419,1244.250467
2204,6,20,18199.63,1,19.68549,2766.730566
2205,2,60,38683.31,0,6.17382,841.3922748
2206,1,86,18593.16,0,3.990716,411.6028202
2207,2,35,21302.74,0,11.90634,1495.042007
2208,3,47,16752.3,1,7.394788,1449.160419
2209,10,41,11359.36,0,1.445549,869.1995017
2210,0,41,75769.12,0,8.696181,737.6363933
2211,0,40,51427.43,0,6.840972,919.5165157
2212,1,28,65499.28,0,20.43585,2021.193572
2213,2,40,38914.87,0,2.707119,885.2339594
2214,7,60,44522.71,0,6.280617,1106.403216
2215,1,61,13622.45,1,7.458443,931.3751448
2216,3,70,26894.86,1,4.465592,1463.186559
2217,0,39,33598.53,0,12.63822,1385.435891
2218,1,32,4032.31,0,13.14986,1515.763354
2219,0,28,32731.53,1,25.69631,3298.322775
2220,2,29,33578.92,0,3.089663,634.9659165
2221,0,83,58563.96,0,7.94384,610.2392527
2222,3,73,60432.79,0,13.31739,1606.689609
2223,2,33,9774.33,0,10.57654,1792.965757
2224,3,46,60537.01,1,10.37052,1772.190486
2225,0,66,72382.94,1,3.478065,889.8305751
2226,3,45,24324.5,1,10.36313,1685.196727
2227,4,33,37615.69,0,10.269,1620.308367
2228,2,24,36024.36,1,9.526371,1297.915797
2229,6,49,11247.19,0,10.39421,1776.755229
2230,0,59,8233.96,1,10.32825,1683.120743
2231,1,19,48228.96,1,13.85765,1946.937264
2232,4,70,16662.12,1,4.338536,1230.940963
2233,2,48,35433.48,0,8.492867,1013.266498
2234,4,74,34422.88,1,2.649474,1164.574248
2235,4,32,25712.78,0,18.5303,2157.669912
2236,0,52,70459.21,1,4.970731,1450.54664
2237,0,58,33109.91,0,2.493434,249.3579815
2238,0,44,18086.0,0,25.26752,2351.365618
2239,4,83,43598.48,0,3.020801,590.380115
2240,2,76,1476.14,0,4.905018,782.6217803
2241,1,81,52085.92,1,1.198203,276.5777606
2242,0,66,24165.59,1,1.366478,634.6246024
2243,2,28,21391.97,1,8.492902,1653.756383
2244,0,83,52417.3,0,5.26283,993.5285482
2245,5,60,44650.63,1,2.734669,1228.5527
2246,1,18,36555.15,0,7.533801,1151.972963
2247,4,63,38794.93,0,12.02081,1401.33731
2248,2,57,45161.45,1,2.548892,1236.080387
2249,1,48,6975.47,0,3.459881,971.0579616
2250,1,47,49799.5,1,4.674085,745.4775132
2251,3,77,18868.46,0,27.73225,2588.510628
2252,8,77,80750.15,1,15.13792,2128.992056
2253,0,71,5846.29,0,3.374565,906.5332012
2254,3,74,18527.27,0,6.791156,797.3327965
2255,0,39,15635.66,1,1.703799,744.427424
2256,0,45,12233.26,0,5.229738,534.4791223
2257,2,23,33976.92,1,1.4946,1004.770111
2258,0,33,6288.9,0,12.51454,1398.226038
2259,1,78,11520.48,1,12.85929,1303.045672
2260,5,64,16359.9,0,12.72079,1388.786045
2261,2,62,33860.71,1,4.066925,590.2497674
2262,3,26,41037.45,1,19.98033,2261.0457
2263,1,25,32479.8,0,11.53977,1453.840704
2264,4,63,39653.8,0,4.719731,626.8266819
2265,2,21,11075.25,1,10.77918,1658.673224
2266,3,62,17947.55,0,7.667371,1345.843812
2267,3,74,20698.04,0,25.32558,2914.993204
2268,3,22,3109.66,1,16.30451,2674.664142
2269,4,26,16592.25,0,7.80313,1652.589596
2270,1,86,43824.26,1,7.944389,1237.129631
2271,0,18,81110.33,1,2.977062,1002.753144
2272,2,79,14493.59,1,6.403857,1588.073926
2273,8,81,50836.65,1,15.88923,2018.432674
2274,0,78,79369.7,0,10.91296,1586.408716
2275,1,18,2995.33,1,16.16886,2657.509636
2276,1,57,6707.83,0,6.542299,785.7678294
2277,1,51,12076.88,0,17.66747,1966.502807
2278,3,35,81564.77,0,5.63873,843.9673513
2279,2,25,28965.25,0,9.307673,1067.709253
2280,0,57,44819.67,0,4.582941,921.6285886
2281,0,82,29906.71,1,7.755991,1177.660151
2282,2,29,14406.17,0,9.557096,1067.650921
2283,0,58,46986.55,0,5.219974,570.5832494
2284,0,60,20029.65,0,18.13802,1791.953298
2285,10,85,64074.31,1,3.935134,1151.849425
2286,2,74,26838.78,1,9.049865,1217.367061
2287,4,21,66758.56,1,5.596602,1465.141784
2288,0,67,91903.25,0,3.908371,841.0151958
2289,0,43,41398.21,0,1.739449,949.5030179
2290,1,46,53245.7,1,6.002744,968.2908707
2291,1,26,7011.67,0,24.42176,2471.127552
2292,0,47,19387.14,0,3.197618,499.7241703
2293,5,86,18450.35,0,3.180149,553.4713761
2294,3,26,113438.3,1,6.981941,1403.290023
2295,0,32,34247.55,1,14.7857,2230.867361
2296,0,81,34411.96,0,9.361841,1511.485403
2297,2,48,28861.44,1,8.079294,1403.556394
2298,2,43,31221.21,1,9.487121,1523.207235
2299,2,83,63900.46,0,7.409149,641.192229
2300,1,85,7514.44,0,5.111421,655.4787829
2301,3,38,22570.85,1,4.770815,1550.381641
2302,0,67,1980.3,1,2.65459,479.1497047
2303,1,55,50428.1,1,13.71891,2259.182707
2304,2,53,34994.57,1,12.69435,1444.696816
2305,3,52,63289.55,0,6.324505,842.4625146
2306,3,63,55474.66,0,14.80965,1844.034359
2307,3,29,20821.39,1,13.8206,2020.782911
2308,0,81,2991.27,1,2.130946,1147.794876
2309,1,82,22935.07,0,5.885148,635.2980162
2310,0,83,46635.98,1,12.77209,1642.269113
2311,1,68,54639.21,1,3.112447,560.0748491
2312,3,53,11926.59,1,6.816014,1799.882577
2313,3,49,46256.13,1,7.367806,1515.049953
2314,0,33,56003.0,1,21.08084,2300.741445
2315,1,49,6754.78,0,13.15232,1201.308416
2316,6,43,38691.98,1,1.270546,792.7917972
2317,4,69,14924.39,1,16.56118,2281.384323
2318,2,19,18088.03,1,12.21802,1749.384846
2319,2,87,20648.53,0,6.137692,767.624909
2320,3,22,34628.88,0,12.82428,1557.64411
2321,1,70,54250.18,0,7.458099,1065.848768
2322,4,80,111971.9,1,1.397042,295.9085258
2323,3,60,34515.01,1,14.98386,2446.187988
2324,0,58,9352.62,0,19.75809,2006.106282
2325,1,32,27727.0,0,12.27217,1498.47689
2326,1,40,26064.31,1,9.23286,1903.763394
2327,0,47,49233.98,1,2.497434,739.280489
2328,2,73,12610.41,1,15.91251,1883.901145
2329,4,40,37475.72,1,4.527648,1190.326671
2330,0,74,23302.39,0,3.99954,837.2390946
2331,0,46,23511.45,0,8.133191,1158.223413
2332,1,60,59560.13,1,8.970035,1760.757293
2333,1,56,25996.36,0,1.589535,711.8524934
2334,1,55,13814.44,0,7.88215,1475.953048
2335,0,25,39681.63,1,4.244854,829.6494763
2336,0,82,47185.23,1,18.65137,1904.888901
2337,0,51,13564.03,0,3.399281,517.7918192
2338,0,30,15693.82,0,9.594746,1183.953112
2339,1,83,137119.7,0,3.199682,465.629346
2340,2,63,37749.42,1,13.24052,1389.232023
2341,0,71,24002.4,1,9.584536,984.1544122
2342,2,38,17758.1,1,1.135161,731.9309009
2343,6,32,31534.3,1,1.835282,1040.201495
2344,0,32,5365.64,0,14.76538,1686.444218
2345,2,40,10986.24,0,14.95975,1646.32071
2346,2,45,4280.65,0,8.487326,1181.038508
2347,0,51,10684.8,0,16.25256,2148.657258
2348,1,30,40410.46,1,17.4028,2221.185633
2349,5,42,47987.84,1,5.850283,995.3738841
2350,4,75,59885.19,0,20.43277,2441.738277
2351,4,82,60271.58,1,2.763224,1151.98874
2352,10,64,143972.7,1,15.73243,2212.360308
2353,1,66,81586.06,1,1.482474,822.7908952
2354,0,55,34844.99,0,3.437502,419.4107069
2355,2,86,143217.5,0,17.20502,2089.469335
2356,4,49,64697.57,0,8.327722,880.6292606
2357,7,68,15053.56,0,2.225465,488.6462667
2358,1,23,116086.2,0,2.477945,612.0541917
2359,2,50,49782.7,0,9.25848,1149.144476
2360,3,53,134691.3,0,20.14176,1982.143037
2361,2,85,15715.88,1,11.14615,1317.291468
2362,3,68,34688.33,0,1.5183,315.1395676
2363,3,80,29367.86,1,14.80365,2031.533699
2364,1,27,23438.89,1,2.734057,639.7154381
2365,0,62,24908.78,1,10.17576,1473.485303
2366,0,29,38009.71,1,1.582585,950.7410569
2367,4,40,27403.44,1,9.38329,1542.3033
2368,0,67,11720.58,0,10.85537,1446.937317
2369,2,66,49271.35,1,7.400769,1553.818731
2370,3,36,64284.53,1,6.84336,1184.335827
2371,3,24,46676.42,1,3.290431,1045.435988
2372,3,89,9532.02,0,14.59541,1493.681751
2373,4,89,14428.38,1,8.882682,1531.239282
2374,0,32,90075.68,1,23.16242,2698.307074
2375,2,82,38069.49,0,2.590677,325.5857485
2376,1,55,10263.33,0,5.59356,867.3610228
2377,0,19,43839.96,1,9.933523,1853.873709
2378,2,47,38886.05,1,2.992589,812.2973605
2379,0,48,26524.78,1,19.57075,1939.097667
2380,0,72,64719.02,0,16.68618,1617.794287
2381,1,67,31935.51,1,7.749595,1253.992994
2382,3,57,47060.9,0,9.713544,1103.759867
2383,0,84,23031.18,0,9.288851,896.304005
2384,2,72,7079.02,0,14.21143,1813.71251
2385,2,36,38883.92,1,12.26499,1757.468385
2386,1,44,23066.29,0,2.096411,293.0174607
2387,8,65,30013.52,0,14.76922,1849.738644
2388,1,58,37869.23,0,9.388962,1262.469988
2389,1,28,57329.53,1,2.061636,598.858359
2390,2,37,8408.2,0,2.687062,490.2102038
2391,0,26,56488.39,1,1.854011,881.9915619
2392,1,67,30806.08,0,6.233177,988.8476688
2393,3,30,12245.9,1,11.36938,2257.255977
2394,1,20,77894.5,0,5.533288,1400.182241
2395,3,39,65472.96,1,10.18679,1923.446501
2396,3,78,21708.36,0,5.857544,1140.769093
2397,2,79,5523.04,0,4.348554,815.588724
2398,3,83,6377.91,1,5.494536,1432.922873
2399,0,83,31299.73,0,15.07508,1279.70353
2400,2,54,25584.35,1,4.235635,970.6301192
2401,0,34,56693.87,0,4.323297,1058.643568
2402,1,76,24729.42,0,5.792794,1110.224942
2403,3,59,7614.82,1,3.919919,969.0951508
2404,1,73,26231.41,0,13.67733,1427.811261
2405,2,63,37853.52,1,1.813049,571.8948363
2406,7,64,58347.69,0,4.867834,718.2708269
2407,0,30,58912.81,0,17.76511,2000.801151
2408,3,74,6703.29,0,19.14395,1649.813925
2409,0,59,8549.54,1,15.41637,2147.084163
2410,4,19,4200.47,1,3.978662,1790.477112
2411,4,60,3850.53,0,6.452058,1361.469601
2412,1,35,18575.29,0,10.55177,1436.441637
2413,0,54,39012.26,0,13.87203,1702.870167
2414,1,70,27755.77,1,15.98627,1868.995632
2415,1,68,98298.22,0,8.440774,839.5696843
2416,0,23,32253.8,1,5.706255,878.7758477
2417,2,23,47956.52,1,11.63009,1687.100467
2418,0,72,35534.12,1,6.364903,1352.42705
2419,0,50,46804.82,0,9.119628,1076.021746
2420,2,31,57226.99,0,10.55912,1064.163449
2421,3,43,34508.61,1,11.11794,1505.877788
2422,10,18,43660.61,1,2.96972,1444.44469
2423,1,25,8461.71,0,6.617173,916.275075
2424,2,65,15264.99,1,3.664542,963.6972905
2425,2,61,78456.37,1,14.10183,2353.047822
2426,0,87,26944.14,0,13.20294,1038.379263
2427,2,62,28435.83,0,13.12966,1832.163914
2428,4,89,64651.67,0,15.07394,2168.702608
2429,1,25,21196.66,1,20.5514,2023.901526
2430,7,61,41959.76,1,1.704751,964.1421939
2431,2,28,29743.38,0,11.13625,1606.733876
2432,1,76,62190.11,0,5.802984,1163.473611
2433,1,34,27766.98,1,7.948145,1559.056164
2434,1,23,30756.71,0,12.0068,1338.084542
2435,1,24,55663.41,1,20.22191,2643.645671
2436,3,54,79846.9,1,1.932155,552.2795704
2437,2,69,27643.15,1,19.93923,2336.999053
2438,2,80,44078.45,1,5.620998,1077.685443
2439,2,30,64027.82,1,6.446079,918.6663119
2440,4,54,8996.2,0,7.633753,1227.405249
2441,1,35,19510.49,1,6.582225,886.9671382
2442,7,26,43467.62,1,2.420905,1585.087297
2443,0,19,59419.82,1,2.608423,1328.874126
2444,1,73,35143.78,1,9.248419,1792.520072
2445,1,29,50968.3,0,1.652127,462.2211376
2446,0,57,35587.78,1,2.077466,1244.139414
2447,3,82,46121.72,1,19.06753,2215.644479
2448,9,32,108839.1,0,2.12851,1009.028786
2449,1,71,18975.18,0,13.46686,1382.061516
2450,6,22,53008.8,0,1.805094,505.1435902
2451,4,26,76411.65,1,5.886238,1391.330245
2452,1,76,21542.79,1,4.336113,1046.765683
2453,2,28,24072.56,0,5.395611,1122.653549
2454,1,24,54215.89,1,2.930277,868.2420268
2455,3,55,45830.71,0,5.23657,1322.686843
2456,3,79,20415.05,1,1.293544,712.4768186
2457,1,76,28911.98,1,1.76478,826.331106
2458,0,55,32193.76,1,15.4459,1983.907992
2459,3,73,22663.77,0,16.56317,1881.485804
2460,3,79,43925.68,1,8.939477,1588.984136
2461,2,78,18521.02,0,5.9717,1290.155524
2462,0,23,68335.57,0,26.15019,2320.785912
2463,6,49,48414.97,0,17.84058,2373.467756
2464,0,32,16170.08,0,11.49687,1068.577042
2465,0,41,58940.98,1,3.761061,1151.905186
2466,2,30,19498.34,0,16.39747,2207.805016
2467,1,37,69988.77,0,11.61284,1839.162665
2468,1,72,37908.68,1,19.12428,2392.010213
2469,2,55,21594.91,1,13.85176,1584.550026
2470,1,56,31529.9,0,18.8572,1819.57724
2471,4,43,35706.95,0,10.08697,1627.959422
2472,3,57,25408.07,1,1.895979,716.6438092
2473,4,74,29602.2,1,2.446064,1066.183659
2474,4,83,37471.31,1,2.464275,1030.224777
2475,1,43,5923.37,1,14.80349,1661.346466
2476,0,52,30227.9,1,8.040278,1058.595152
2477,0,54,108135.1,0,6.453124,792.1819969
2478,1,74,75295.21,1,20.13722,2083.650225
2479,0,46,64898.06,1,4.355677,1002.004764
2480,1,28,78472.21,1,16.04377,2062.862632
2481,3,43,31294.84,0,7.42363,950.7941169
2482,4,20,33348.43,0,20.87424,2497.717707
2483,1,64,53517.12,0,14.44636,1572.076515
2484,4,87,58015.78,0,9.000396,1462.964796
2485,0,32,90699.09,0,7.194779,1457.580613
2486,1,84,76925.67,1,2.919931,899.976724
2487,0,88,27140.05,1,12.86551,1966.201755
2488,8,18,104480.4,0,18.8098,2596.374524
2489,1,59,81491.12,1,15.92001,2223.458561
2490,4,29,33192.8,1,4.85088,1131.789188
2491,1,50,40719.95,1,4.847411,602.6894614
2492,3,29,42866.35,1,2.758575,929.5655793
2493,0,40,35939.16,0,6.116652,1123.647592
2494,0,46,14709.22,1,1.757261,589.6405069
2495,0,54,101534.0,1,16.87028,2329.543371
2496,2,48,28100.13,0,16.66123,1742.811202
2497,5,62,55888.81,0,12.61471,2007.430866
2498,2,85,24604.91,0,5.714937,750.9484926
2499,3,81,8137.46,1,2.301772,1224.80823
2500,1,60,36643.74,0,3.627104,459.9710645
2501,0,56,24503.85,0,12.00909,1610.027119
2502,1,19,7332.51,0,24.14282,2391.497324
2503,2,75,14741.19,0,19.14656,1811.777309
2504,4,82,51673.68,0,22.14611,2113.691713
2505,7,66,29958.36,0,5.585004,936.2693881
2506,1,36,33929.5,0,8.940085,1204.76304
2507,1,26,5782.82,0,17.82124,2296.853164
2508,1,77,62989.06,0,27.4563,2859.041314
2509,0,19,47245.51,0,8.522053,1123.252119
2510,1,43,35261.47,0,8.386909,834.8359967
2511,0,31,53116.06,1,10.52249,1256.923905
2512,1,27,32014.25,1,9.836216,1700.500703
2513,4,40,18846.03,1,10.85169,1864.932987
2514,2,36,26639.43,1,8.973181,1367.523632
2515,3,64,17126.28,0,14.04801,1507.684892
2516,0,80,31155.68,1,14.17599,1663.204506
2517,0,41,17089.71,1,8.619877,1687.301468
2518,1,32,67354.4,1,17.91527,2281.632997
2519,1,18,43415.81,0,8.113307,1115.211468
2520,8,23,31697.79,1,12.52502,2267.526558
2521,0,57,57549.87,0,9.303687,1547.513225
2522,0,76,14876.32,1,3.840589,808.7858345
2523,2,80,16419.87,1,5.142628,1045.919275
2524,0,47,21028.18,1,2.067128,864.371328
2525,0,22,901.21,0,18.96848,1811.884356
2526,0,74,71373.4,1,2.589165,662.5967184
2527,0,30,90664.75,0,2.362663,254.7465501
2528,1,33,23553.75,0,5.585807,1036.098256
2529,3,67,25340.62,1,16.81789,2062.922234
2530,1,70,38566.88,1,18.529,2600.878739
2531,4,84,55179.21,1,14.39213,1765.073078
2532,6,39,39328.19,1,8.457034,1498.783318
2533,2,53,27800.88,0,9.24589,804.9040342
2534,8,74,20773.28,1,1.413033,950.4411542
